date,item_name,category,leftover_qty,waste_kg,waste_cost_inr,day_of_week,is_weekend,is_holiday,weather,staff_count,event_flag
2024-06-23,Paneer Butter Masala,Main Course,2,0.63,201.6,Sunday,1,0,Sunny,13,0
2024-06-23,Dal Makhani,Main Course,5,1.27,406.4,Sunday,1,0,Sunny,13,0
2024-06-23,Chicken Biryani,Main Course,3,0.8,256.0,Sunday,1,0,Sunny,13,0
2024-06-23,Mutton Rogan Josh,Main Course,13,3.97,1270.4,Sunday,1,0,Sunny,13,0
2024-06-23,Paneer Tikka,Starters,19,3.38,845.0,Sunday,1,0,Sunny,13,0
2024-06-23,Chicken Tandoori,Starters,12,2.0,500.0,Sunday,1,0,Sunny,13,0
2024-06-23,Veg Spring Rolls,Starters,18,3.22,805.0,Sunday,1,0,Sunny,13,0
2024-06-23,Fish Amritsari,Starters,16,2.28,570.0,Sunday,1,0,Sunny,13,0
2024-06-23,Butter Naan,Breads,5,0.39,46.8,Sunday,1,0,Sunny,13,0
2024-06-23,Garlic Naan,Breads,26,1.86,223.2,Sunday,1,0,Sunny,13,0
2024-06-23,Tandoori Roti,Breads,29,2.17,260.4,Sunday,1,0,Sunny,13,0
2024-06-23,Gulab Jamun,Desserts,11,1.36,380.8,Sunday,1,0,Sunny,13,0
2024-06-23,Ras Malai,Desserts,4,0.6,168.0,Sunday,1,0,Sunny,13,0
2024-06-23,Kheer,Desserts,8,1.18,330.4,Sunday,1,0,Sunny,13,0
2024-06-23,Kulfi,Desserts,13,1.64,459.2,Sunday,1,0,Sunny,13,0
2024-06-24,Paneer Butter Masala,Main Course,3,0.95,304.0,Monday,0,0,Stormy,10,0
2024-06-24,Dal Makhani,Main Course,9,2.41,771.2,Monday,0,0,Stormy,10,0
2024-06-24,Chicken Biryani,Main Course,6,1.74,556.8,Monday,0,0,Stormy,10,0
2024-06-24,Mutton Rogan Josh,Main Course,11,3.61,1155.2,Monday,0,0,Stormy,10,0
2024-06-24,Paneer Tikka,Starters,13,1.97,492.5,Monday,0,0,Stormy,10,0
2024-06-24,Chicken Tandoori,Starters,2,0.39,97.5,Monday,0,0,Stormy,10,0
2024-06-24,Veg Spring Rolls,Starters,12,2.04,510.0,Monday,0,0,Stormy,10,0
2024-06-24,Fish Amritsari,Starters,13,2.09,522.5,Monday,0,0,Stormy,10,0
2024-06-24,Butter Naan,Breads,3,0.22,26.4,Monday,0,0,Stormy,10,0
2024-06-24,Garlic Naan,Breads,14,1.07,128.4,Monday,0,0,Stormy,10,0
2024-06-24,Tandoori Roti,Breads,13,0.79,94.8,Monday,0,0,Stormy,10,0
2024-06-24,Gulab Jamun,Desserts,4,0.5,140.0,Monday,0,0,Stormy,10,0
2024-06-24,Ras Malai,Desserts,7,0.75,210.0,Monday,0,0,Stormy,10,0
2024-06-24,Kheer,Desserts,7,0.85,238.0,Monday,0,0,Stormy,10,0
2024-06-24,Kulfi,Desserts,10,1.22,341.6,Monday,0,0,Stormy,10,0
2024-06-25,Paneer Butter Masala,Main Course,4,1.11,355.2,Tuesday,0,0,Cloudy,8,0
2024-06-25,Dal Makhani,Main Course,8,2.34,748.8,Tuesday,0,0,Cloudy,8,0
2024-06-25,Chicken Biryani,Main Course,4,1.09,348.8,Tuesday,0,0,Cloudy,8,0
2024-06-25,Mutton Rogan Josh,Main Course,11,3.65,1168.0,Tuesday,0,0,Cloudy,8,0
2024-06-25,Paneer Tikka,Starters,8,1.38,345.0,Tuesday,0,0,Cloudy,8,0
2024-06-25,Chicken Tandoori,Starters,5,0.82,205.0,Tuesday,0,0,Cloudy,8,0
2024-06-25,Veg Spring Rolls,Starters,3,0.43,107.5,Tuesday,0,0,Cloudy,8,0
2024-06-25,Fish Amritsari,Starters,9,1.74,435.0,Tuesday,0,0,Cloudy,8,0
2024-06-25,Butter Naan,Breads,10,0.59,70.8,Tuesday,0,0,Cloudy,8,0
2024-06-25,Garlic Naan,Breads,8,0.64,76.8,Tuesday,0,0,Cloudy,8,0
2024-06-25,Tandoori Roti,Breads,19,1.37,164.4,Tuesday,0,0,Cloudy,8,0
2024-06-25,Gulab Jamun,Desserts,8,0.94,263.2,Tuesday,0,0,Cloudy,8,0
2024-06-25,Ras Malai,Desserts,2,0.29,81.2,Tuesday,0,0,Cloudy,8,0
2024-06-25,Kheer,Desserts,7,0.89,249.2,Tuesday,0,0,Cloudy,8,0
2024-06-25,Kulfi,Desserts,10,1.33,372.4,Tuesday,0,0,Cloudy,8,0
2024-06-26,Paneer Butter Masala,Main Course,2,0.58,185.6,Wednesday,0,0,Stormy,8,0
2024-06-26,Dal Makhani,Main Course,4,1.22,390.4,Wednesday,0,0,Stormy,8,0
2024-06-26,Chicken Biryani,Main Course,5,1.61,515.2,Wednesday,0,0,Stormy,8,0
2024-06-26,Mutton Rogan Josh,Main Course,7,2.19,700.8,Wednesday,0,0,Stormy,8,0
2024-06-26,Paneer Tikka,Starters,10,1.61,402.5,Wednesday,0,0,Stormy,8,0
2024-06-26,Chicken Tandoori,Starters,5,0.76,190.0,Wednesday,0,0,Stormy,8,0
2024-06-26,Veg Spring Rolls,Starters,4,0.69,172.5,Wednesday,0,0,Stormy,8,0
2024-06-26,Fish Amritsari,Starters,18,3.38,845.0,Wednesday,0,0,Stormy,8,0
2024-06-26,Butter Naan,Breads,11,0.62,74.4,Wednesday,0,0,Stormy,8,0
2024-06-26,Garlic Naan,Breads,11,0.77,92.4,Wednesday,0,0,Stormy,8,0
2024-06-26,Tandoori Roti,Breads,11,0.64,76.8,Wednesday,0,0,Stormy,8,0
2024-06-26,Gulab Jamun,Desserts,3,0.4,112.0,Wednesday,0,0,Stormy,8,0
2024-06-26,Ras Malai,Desserts,6,0.71,198.8,Wednesday,0,0,Stormy,8,0
2024-06-26,Kheer,Desserts,3,0.44,123.2,Wednesday,0,0,Stormy,8,0
2024-06-26,Kulfi,Desserts,9,1.11,310.8,Wednesday,0,0,Stormy,8,0
2024-06-27,Paneer Butter Masala,Main Course,5,1.74,556.8,Thursday,0,0,Cloudy,12,0
2024-06-27,Dal Makhani,Main Course,7,2.33,745.6,Thursday,0,0,Cloudy,12,0
2024-06-27,Chicken Biryani,Main Course,7,1.72,550.4,Thursday,0,0,Cloudy,12,0
2024-06-27,Mutton Rogan Josh,Main Course,13,4.08,1305.6,Thursday,0,0,Cloudy,12,0
2024-06-27,Paneer Tikka,Starters,11,1.92,480.0,Thursday,0,0,Cloudy,12,0
2024-06-27,Chicken Tandoori,Starters,6,0.87,217.5,Thursday,0,0,Cloudy,12,0
2024-06-27,Veg Spring Rolls,Starters,10,1.53,382.5,Thursday,0,0,Cloudy,12,0
2024-06-27,Fish Amritsari,Starters,14,2.5,625.0,Thursday,0,0,Cloudy,12,0
2024-06-27,Butter Naan,Breads,12,0.86,103.2,Thursday,0,0,Cloudy,12,0
2024-06-27,Garlic Naan,Breads,13,0.93,111.6,Thursday,0,0,Cloudy,12,0
2024-06-27,Tandoori Roti,Breads,13,0.81,97.2,Thursday,0,0,Cloudy,12,0
2024-06-27,Gulab Jamun,Desserts,3,0.42,117.6,Thursday,0,0,Cloudy,12,0
2024-06-27,Ras Malai,Desserts,11,1.22,341.6,Thursday,0,0,Cloudy,12,0
2024-06-27,Kheer,Desserts,3,0.33,92.4,Thursday,0,0,Cloudy,12,0
2024-06-27,Kulfi,Desserts,13,1.59,445.2,Thursday,0,0,Cloudy,12,0
2024-06-28,Paneer Butter Masala,Main Course,2,0.62,198.4,Friday,0,0,Sunny,12,0
2024-06-28,Dal Makhani,Main Course,8,2.16,691.2,Friday,0,0,Sunny,12,0
2024-06-28,Chicken Biryani,Main Course,7,2.08,665.6,Friday,0,0,Sunny,12,0
2024-06-28,Mutton Rogan Josh,Main Course,9,2.82,902.4,Friday,0,0,Sunny,12,0
2024-06-28,Paneer Tikka,Starters,8,1.18,295.0,Friday,0,0,Sunny,12,0
2024-06-28,Chicken Tandoori,Starters,8,1.57,392.5,Friday,0,0,Sunny,12,0
2024-06-28,Veg Spring Rolls,Starters,15,2.19,547.5,Friday,0,0,Sunny,12,0
2024-06-28,Fish Amritsari,Starters,10,1.9,475.0,Friday,0,0,Sunny,12,0
2024-06-28,Butter Naan,Breads,5,0.35,42.0,Friday,0,0,Sunny,12,0
2024-06-28,Garlic Naan,Breads,15,0.85,102.0,Friday,0,0,Sunny,12,0
2024-06-28,Tandoori Roti,Breads,11,0.69,82.8,Friday,0,0,Sunny,12,0
2024-06-28,Gulab Jamun,Desserts,6,0.66,184.8,Friday,0,0,Sunny,12,0
2024-06-28,Ras Malai,Desserts,9,1.06,296.8,Friday,0,0,Sunny,12,0
2024-06-28,Kheer,Desserts,5,0.59,165.2,Friday,0,0,Sunny,12,0
2024-06-28,Kulfi,Desserts,10,1.09,305.2,Friday,0,0,Sunny,12,0
2024-06-29,Paneer Butter Masala,Main Course,3,1.03,329.6,Saturday,1,0,Cloudy,11,1
2024-06-29,Dal Makhani,Main Course,19,6.09,1948.8,Saturday,1,0,Cloudy,11,1
2024-06-29,Chicken Biryani,Main Course,7,1.79,572.8,Saturday,1,0,Cloudy,11,1
2024-06-29,Mutton Rogan Josh,Main Course,21,6.47,2070.4,Saturday,1,0,Cloudy,11,1
2024-06-29,Paneer Tikka,Starters,19,3.41,852.5,Saturday,1,0,Cloudy,11,1
2024-06-29,Chicken Tandoori,Starters,22,3.3,825.0,Saturday,1,0,Cloudy,11,1
2024-06-29,Veg Spring Rolls,Starters,23,4.45,1112.5,Saturday,1,0,Cloudy,11,1
2024-06-29,Fish Amritsari,Starters,17,3.15,787.5,Saturday,1,0,Cloudy,11,1
2024-06-29,Butter Naan,Breads,16,1.11,133.2,Saturday,1,0,Cloudy,11,1
2024-06-29,Garlic Naan,Breads,34,2.02,242.4,Saturday,1,0,Cloudy,11,1
2024-06-29,Tandoori Roti,Breads,28,1.64,196.8,Saturday,1,0,Cloudy,11,1
2024-06-29,Gulab Jamun,Desserts,20,2.81,786.8,Saturday,1,0,Cloudy,11,1
2024-06-29,Ras Malai,Desserts,11,1.46,408.8,Saturday,1,0,Cloudy,11,1
2024-06-29,Kheer,Desserts,11,1.37,383.6,Saturday,1,0,Cloudy,11,1
2024-06-29,Kulfi,Desserts,10,1.29,361.2,Saturday,1,0,Cloudy,11,1
2024-06-30,Paneer Butter Masala,Main Course,5,1.29,412.8,Sunday,1,0,Sunny,13,0
2024-06-30,Dal Makhani,Main Course,13,3.72,1190.4,Sunday,1,0,Sunny,13,0
2024-06-30,Chicken Biryani,Main Course,2,0.61,195.2,Sunday,1,0,Sunny,13,0
2024-06-30,Mutton Rogan Josh,Main Course,60,17.77,5686.4,Sunday,1,0,Sunny,13,0
2024-06-30,Paneer Tikka,Starters,5,0.73,182.5,Sunday,1,0,Sunny,13,0
2024-06-30,Chicken Tandoori,Starters,18,2.55,637.5,Sunday,1,0,Sunny,13,0
2024-06-30,Veg Spring Rolls,Starters,18,3.23,807.5,Sunday,1,0,Sunny,13,0
2024-06-30,Fish Amritsari,Starters,16,2.55,637.5,Sunday,1,0,Sunny,13,0
2024-06-30,Butter Naan,Breads,10,0.74,88.8,Sunday,1,0,Sunny,13,0
2024-06-30,Garlic Naan,Breads,15,0.95,114.0,Sunday,1,0,Sunny,13,0
2024-06-30,Tandoori Roti,Breads,12,0.72,86.4,Sunday,1,0,Sunny,13,0
2024-06-30,Gulab Jamun,Desserts,10,1.13,316.4,Sunday,1,0,Sunny,13,0
2024-06-30,Ras Malai,Desserts,6,0.81,226.8,Sunday,1,0,Sunny,13,0
2024-06-30,Kheer,Desserts,13,1.68,470.4,Sunday,1,0,Sunny,13,0
2024-06-30,Kulfi,Desserts,8,0.97,271.6,Sunday,1,0,Sunny,13,0
2024-07-01,Paneer Butter Masala,Main Course,6,1.64,524.8,Monday,0,0,Cloudy,8,0
2024-07-01,Dal Makhani,Main Course,9,2.61,835.2,Monday,0,0,Cloudy,8,0
2024-07-01,Chicken Biryani,Main Course,2,0.61,195.2,Monday,0,0,Cloudy,8,0
2024-07-01,Mutton Rogan Josh,Main Course,12,3.71,1187.2,Monday,0,0,Cloudy,8,0
2024-07-01,Paneer Tikka,Starters,9,1.8,450.0,Monday,0,0,Cloudy,8,0
2024-07-01,Chicken Tandoori,Starters,2,0.3,75.0,Monday,0,0,Cloudy,8,0
2024-07-01,Veg Spring Rolls,Starters,7,1.1,275.0,Monday,0,0,Cloudy,8,0
2024-07-01,Fish Amritsari,Starters,18,3.38,845.0,Monday,0,0,Cloudy,8,0
2024-07-01,Butter Naan,Breads,2,0.14,16.8,Monday,0,0,Cloudy,8,0
2024-07-01,Garlic Naan,Breads,10,0.73,87.6,Monday,0,0,Cloudy,8,0
2024-07-01,Tandoori Roti,Breads,14,0.86,103.2,Monday,0,0,Cloudy,8,0
2024-07-01,Gulab Jamun,Desserts,2,0.26,72.8,Monday,0,0,Cloudy,8,0
2024-07-01,Ras Malai,Desserts,10,1.29,361.2,Monday,0,0,Cloudy,8,0
2024-07-01,Kheer,Desserts,3,0.33,92.4,Monday,0,0,Cloudy,8,0
2024-07-01,Kulfi,Desserts,7,0.77,215.6,Monday,0,0,Cloudy,8,0
2024-07-02,Paneer Butter Masala,Main Course,5,1.63,521.6,Tuesday,0,0,Rainy,9,0
2024-07-02,Dal Makhani,Main Course,10,3.15,1008.0,Tuesday,0,0,Rainy,9,0
2024-07-02,Chicken Biryani,Main Course,4,1.38,441.6,Tuesday,0,0,Rainy,9,0
2024-07-02,Mutton Rogan Josh,Main Course,8,2.13,681.6,Tuesday,0,0,Rainy,9,0
2024-07-02,Paneer Tikka,Starters,5,0.85,212.5,Tuesday,0,0,Rainy,9,0
2024-07-02,Chicken Tandoori,Starters,10,1.59,397.5,Tuesday,0,0,Rainy,9,0
2024-07-02,Veg Spring Rolls,Starters,5,0.86,215.0,Tuesday,0,0,Rainy,9,0
2024-07-02,Fish Amritsari,Starters,13,2.21,552.5,Tuesday,0,0,Rainy,9,0
2024-07-02,Butter Naan,Breads,12,0.75,90.0,Tuesday,0,0,Rainy,9,0
2024-07-02,Garlic Naan,Breads,5,0.35,42.0,Tuesday,0,0,Rainy,9,0
2024-07-02,Tandoori Roti,Breads,6,0.46,55.2,Tuesday,0,0,Rainy,9,0
2024-07-02,Gulab Jamun,Desserts,2,0.22,61.6,Tuesday,0,0,Rainy,9,0
2024-07-02,Ras Malai,Desserts,6,0.8,224.0,Tuesday,0,0,Rainy,9,0
2024-07-02,Kheer,Desserts,4,0.46,128.8,Tuesday,0,0,Rainy,9,0
2024-07-02,Kulfi,Desserts,8,1.0,280.0,Tuesday,0,0,Rainy,9,0
2024-07-03,Paneer Butter Masala,Main Course,2,0.51,163.2,Wednesday,0,0,Rainy,10,0
2024-07-03,Dal Makhani,Main Course,8,2.01,643.2,Wednesday,0,0,Rainy,10,0
2024-07-03,Chicken Biryani,Main Course,3,0.95,304.0,Wednesday,0,0,Rainy,10,0
2024-07-03,Mutton Rogan Josh,Main Course,7,2.14,684.8,Wednesday,0,0,Rainy,10,0
2024-07-03,Paneer Tikka,Starters,6,0.88,220.0,Wednesday,0,0,Rainy,10,0
2024-07-03,Chicken Tandoori,Starters,7,1.03,257.5,Wednesday,0,0,Rainy,10,0
2024-07-03,Veg Spring Rolls,Starters,8,1.34,335.0,Wednesday,0,0,Rainy,10,0
2024-07-03,Fish Amritsari,Starters,18,2.67,667.5,Wednesday,0,0,Rainy,10,0
2024-07-03,Butter Naan,Breads,2,0.16,19.2,Wednesday,0,0,Rainy,10,0
2024-07-03,Garlic Naan,Breads,5,0.36,43.2,Wednesday,0,0,Rainy,10,0
2024-07-03,Tandoori Roti,Breads,17,0.97,116.4,Wednesday,0,0,Rainy,10,0
2024-07-03,Gulab Jamun,Desserts,2,0.22,61.6,Wednesday,0,0,Rainy,10,0
2024-07-03,Ras Malai,Desserts,3,0.36,100.8,Wednesday,0,0,Rainy,10,0
2024-07-03,Kheer,Desserts,8,1.12,313.6,Wednesday,0,0,Rainy,10,0
2024-07-03,Kulfi,Desserts,10,1.47,411.6,Wednesday,0,0,Rainy,10,0
2024-07-04,Paneer Butter Masala,Main Course,17,4.51,1443.2,Thursday,0,0,Cloudy,9,0
2024-07-04,Dal Makhani,Main Course,3,0.93,297.6,Thursday,0,0,Cloudy,9,0
2024-07-04,Chicken Biryani,Main Course,6,1.73,553.6,Thursday,0,0,Cloudy,9,0
2024-07-04,Mutton Rogan Josh,Main Course,8,2.19,700.8,Thursday,0,0,Cloudy,9,0
2024-07-04,Paneer Tikka,Starters,7,1.29,322.5,Thursday,0,0,Cloudy,9,0
2024-07-04,Chicken Tandoori,Starters,6,1.0,250.0,Thursday,0,0,Cloudy,9,0
2024-07-04,Veg Spring Rolls,Starters,4,0.72,180.0,Thursday,0,0,Cloudy,9,0
2024-07-04,Fish Amritsari,Starters,16,2.49,622.5,Thursday,0,0,Cloudy,9,0
2024-07-04,Butter Naan,Breads,5,0.35,42.0,Thursday,0,0,Cloudy,9,0
2024-07-04,Garlic Naan,Breads,4,0.24,28.8,Thursday,0,0,Cloudy,9,0
2024-07-04,Tandoori Roti,Breads,19,1.13,135.6,Thursday,0,0,Cloudy,9,0
2024-07-04,Gulab Jamun,Desserts,9,1.17,327.6,Thursday,0,0,Cloudy,9,0
2024-07-04,Ras Malai,Desserts,9,1.23,344.4,Thursday,0,0,Cloudy,9,0
2024-07-04,Kheer,Desserts,7,0.87,243.6,Thursday,0,0,Cloudy,9,0
2024-07-04,Kulfi,Desserts,6,0.69,193.2,Thursday,0,0,Cloudy,9,0
2024-07-05,Paneer Butter Masala,Main Course,4,1.38,441.6,Friday,0,0,Rainy,10,0
2024-07-05,Dal Makhani,Main Course,8,2.19,700.8,Friday,0,0,Rainy,10,0
2024-07-05,Chicken Biryani,Main Course,4,1.34,428.8,Friday,0,0,Rainy,10,0
2024-07-05,Mutton Rogan Josh,Main Course,8,2.04,652.8,Friday,0,0,Rainy,10,0
2024-07-05,Paneer Tikka,Starters,7,1.09,272.5,Friday,0,0,Rainy,10,0
2024-07-05,Chicken Tandoori,Starters,4,0.59,147.5,Friday,0,0,Rainy,10,0
2024-07-05,Veg Spring Rolls,Starters,12,1.72,430.0,Friday,0,0,Rainy,10,0
2024-07-05,Fish Amritsari,Starters,9,1.46,365.0,Friday,0,0,Rainy,10,0
2024-07-05,Butter Naan,Breads,11,0.87,104.4,Friday,0,0,Rainy,10,0
2024-07-05,Garlic Naan,Breads,16,0.93,111.6,Friday,0,0,Rainy,10,0
2024-07-05,Tandoori Roti,Breads,7,0.43,51.6,Friday,0,0,Rainy,10,0
2024-07-05,Gulab Jamun,Desserts,4,0.45,126.0,Friday,0,0,Rainy,10,0
2024-07-05,Ras Malai,Desserts,2,0.24,67.2,Friday,0,0,Rainy,10,0
2024-07-05,Kheer,Desserts,2,0.29,81.2,Friday,0,0,Rainy,10,0
2024-07-05,Kulfi,Desserts,26,3.89,1089.2,Friday,0,0,Rainy,10,0
2024-07-06,Paneer Butter Masala,Main Course,6,1.54,492.8,Saturday,1,0,Stormy,16,0
2024-07-06,Dal Makhani,Main Course,3,0.96,307.2,Saturday,1,0,Stormy,16,0
2024-07-06,Chicken Biryani,Main Course,29,7.42,2374.4,Saturday,1,0,Stormy,16,0
2024-07-06,Mutton Rogan Josh,Main Course,15,4.78,1529.6,Saturday,1,0,Stormy,16,0
2024-07-06,Paneer Tikka,Starters,6,1.04,260.0,Saturday,1,0,Stormy,16,0
2024-07-06,Chicken Tandoori,Starters,9,1.29,322.5,Saturday,1,0,Stormy,16,0
2024-07-06,Veg Spring Rolls,Starters,10,1.9,475.0,Saturday,1,0,Stormy,16,0
2024-07-06,Fish Amritsari,Starters,21,3.73,932.5,Saturday,1,0,Stormy,16,0
2024-07-06,Butter Naan,Breads,12,0.84,100.8,Saturday,1,0,Stormy,16,0
2024-07-06,Garlic Naan,Breads,6,0.35,42.0,Saturday,1,0,Stormy,16,0
2024-07-06,Tandoori Roti,Breads,16,1.06,127.2,Saturday,1,0,Stormy,16,0
2024-07-06,Gulab Jamun,Desserts,8,1.14,319.2,Saturday,1,0,Stormy,16,0
2024-07-06,Ras Malai,Desserts,8,0.9,252.0,Saturday,1,0,Stormy,16,0
2024-07-06,Kheer,Desserts,7,0.77,215.6,Saturday,1,0,Stormy,16,0
2024-07-06,Kulfi,Desserts,11,1.26,352.8,Saturday,1,0,Stormy,16,0
2024-07-07,Paneer Butter Masala,Main Course,10,2.67,854.4,Sunday,1,0,Rainy,15,1
2024-07-07,Dal Makhani,Main Course,4,1.27,406.4,Sunday,1,0,Rainy,15,1
2024-07-07,Chicken Biryani,Main Course,30,8.65,2768.0,Sunday,1,0,Rainy,15,1
2024-07-07,Mutton Rogan Josh,Main Course,21,6.1,1952.0,Sunday,1,0,Rainy,15,1
2024-07-07,Paneer Tikka,Starters,24,4.7,1175.0,Sunday,1,0,Rainy,15,1
2024-07-07,Chicken Tandoori,Starters,8,1.58,395.0,Sunday,1,0,Rainy,15,1
2024-07-07,Veg Spring Rolls,Starters,19,3.46,865.0,Sunday,1,0,Rainy,15,1
2024-07-07,Fish Amritsari,Starters,26,4.55,1137.5,Sunday,1,0,Rainy,15,1
2024-07-07,Butter Naan,Breads,11,0.69,82.8,Sunday,1,0,Rainy,15,1
2024-07-07,Garlic Naan,Breads,22,1.42,170.4,Sunday,1,0,Rainy,15,1
2024-07-07,Tandoori Roti,Breads,23,1.47,176.4,Sunday,1,0,Rainy,15,1
2024-07-07,Gulab Jamun,Desserts,7,1.04,291.2,Sunday,1,0,Rainy,15,1
2024-07-07,Ras Malai,Desserts,5,0.72,201.6,Sunday,1,0,Rainy,15,1
2024-07-07,Kheer,Desserts,9,1.19,333.2,Sunday,1,0,Rainy,15,1
2024-07-07,Kulfi,Desserts,12,1.49,417.2,Sunday,1,0,Rainy,15,1
2024-07-08,Paneer Butter Masala,Main Course,2,0.64,204.8,Monday,0,0,Stormy,10,0
2024-07-08,Dal Makhani,Main Course,5,1.46,467.2,Monday,0,0,Stormy,10,0
2024-07-08,Chicken Biryani,Main Course,3,0.94,300.8,Monday,0,0,Stormy,10,0
2024-07-08,Mutton Rogan Josh,Main Course,7,2.13,681.6,Monday,0,0,Stormy,10,0
2024-07-08,Paneer Tikka,Starters,6,0.92,230.0,Monday,0,0,Stormy,10,0
2024-07-08,Chicken Tandoori,Starters,5,0.84,210.0,Monday,0,0,Stormy,10,0
2024-07-08,Veg Spring Rolls,Starters,10,1.85,462.5,Monday,0,0,Stormy,10,0
2024-07-08,Fish Amritsari,Starters,15,2.21,552.5,Monday,0,0,Stormy,10,0
2024-07-08,Butter Naan,Breads,4,0.29,34.8,Monday,0,0,Stormy,10,0
2024-07-08,Garlic Naan,Breads,13,0.91,109.2,Monday,0,0,Stormy,10,0
2024-07-08,Tandoori Roti,Breads,7,0.47,56.4,Monday,0,0,Stormy,10,0
2024-07-08,Gulab Jamun,Desserts,4,0.45,126.0,Monday,0,0,Stormy,10,0
2024-07-08,Ras Malai,Desserts,2,0.29,81.2,Monday,0,0,Stormy,10,0
2024-07-08,Kheer,Desserts,5,0.54,151.2,Monday,0,0,Stormy,10,0
2024-07-08,Kulfi,Desserts,6,0.71,198.8,Monday,0,0,Stormy,10,0
2024-07-09,Paneer Butter Masala,Main Course,2,0.49,156.8,Tuesday,0,0,Cloudy,11,0
2024-07-09,Dal Makhani,Main Course,13,4.38,1401.6,Tuesday,0,0,Cloudy,11,0
2024-07-09,Chicken Biryani,Main Course,4,1.14,364.8,Tuesday,0,0,Cloudy,11,0
2024-07-09,Mutton Rogan Josh,Main Course,13,4.29,1372.8,Tuesday,0,0,Cloudy,11,0
2024-07-09,Paneer Tikka,Starters,4,0.56,140.0,Tuesday,0,0,Cloudy,11,0
2024-07-09,Chicken Tandoori,Starters,8,1.55,387.5,Tuesday,0,0,Cloudy,11,0
2024-07-09,Veg Spring Rolls,Starters,8,1.16,290.0,Tuesday,0,0,Cloudy,11,0
2024-07-09,Fish Amritsari,Starters,14,2.22,555.0,Tuesday,0,0,Cloudy,11,0
2024-07-09,Butter Naan,Breads,5,0.29,34.8,Tuesday,0,0,Cloudy,11,0
2024-07-09,Garlic Naan,Breads,15,0.86,103.2,Tuesday,0,0,Cloudy,11,0
2024-07-09,Tandoori Roti,Breads,10,0.57,68.4,Tuesday,0,0,Cloudy,11,0
2024-07-09,Gulab Jamun,Desserts,2,0.24,67.2,Tuesday,0,0,Cloudy,11,0
2024-07-09,Ras Malai,Desserts,8,1.07,299.6,Tuesday,0,0,Cloudy,11,0
2024-07-09,Kheer,Desserts,8,0.88,246.4,Tuesday,0,0,Cloudy,11,0
2024-07-09,Kulfi,Desserts,10,1.26,352.8,Tuesday,0,0,Cloudy,11,0
2024-07-10,Paneer Butter Masala,Main Course,5,1.37,438.4,Wednesday,0,0,Sunny,10,0
2024-07-10,Dal Makhani,Main Course,9,2.34,748.8,Wednesday,0,0,Sunny,10,0
2024-07-10,Chicken Biryani,Main Course,3,1.02,326.4,Wednesday,0,0,Sunny,10,0
2024-07-10,Mutton Rogan Josh,Main Course,12,3.56,1139.2,Wednesday,0,0,Sunny,10,0
2024-07-10,Paneer Tikka,Starters,5,0.92,230.0,Wednesday,0,0,Sunny,10,0
2024-07-10,Chicken Tandoori,Starters,23,3.75,937.5,Wednesday,0,0,Sunny,10,0
2024-07-10,Veg Spring Rolls,Starters,5,0.94,235.0,Wednesday,0,0,Sunny,10,0
2024-07-10,Fish Amritsari,Starters,18,3.42,855.0,Wednesday,0,0,Sunny,10,0
2024-07-10,Butter Naan,Breads,2,0.16,19.2,Wednesday,0,0,Sunny,10,0
2024-07-10,Garlic Naan,Breads,13,0.93,111.6,Wednesday,0,0,Sunny,10,0
2024-07-10,Tandoori Roti,Breads,12,0.74,88.8,Wednesday,0,0,Sunny,10,0
2024-07-10,Gulab Jamun,Desserts,9,1.05,294.0,Wednesday,0,0,Sunny,10,0
2024-07-10,Ras Malai,Desserts,30,3.92,1097.6,Wednesday,0,0,Sunny,10,0
2024-07-10,Kheer,Desserts,3,0.45,126.0,Wednesday,0,0,Sunny,10,0
2024-07-10,Kulfi,Desserts,12,1.41,394.8,Wednesday,0,0,Sunny,10,0
2024-07-11,Paneer Butter Masala,Main Course,3,0.75,240.0,Thursday,0,0,Cloudy,10,0
2024-07-11,Dal Makhani,Main Course,4,1.37,438.4,Thursday,0,0,Cloudy,10,0
2024-07-11,Chicken Biryani,Main Course,4,1.25,400.0,Thursday,0,0,Cloudy,10,0
2024-07-11,Mutton Rogan Josh,Main Course,7,1.95,624.0,Thursday,0,0,Cloudy,10,0
2024-07-11,Paneer Tikka,Starters,4,0.6,150.0,Thursday,0,0,Cloudy,10,0
2024-07-11,Chicken Tandoori,Starters,7,1.37,342.5,Thursday,0,0,Cloudy,10,0
2024-07-11,Veg Spring Rolls,Starters,3,0.59,147.5,Thursday,0,0,Cloudy,10,0
2024-07-11,Fish Amritsari,Starters,14,2.06,515.0,Thursday,0,0,Cloudy,10,0
2024-07-11,Butter Naan,Breads,9,0.6,72.0,Thursday,0,0,Cloudy,10,0
2024-07-11,Garlic Naan,Breads,3,0.18,21.6,Thursday,0,0,Cloudy,10,0
2024-07-11,Tandoori Roti,Breads,15,0.93,111.6,Thursday,0,0,Cloudy,10,0
2024-07-11,Gulab Jamun,Desserts,7,1.03,288.4,Thursday,0,0,Cloudy,10,0
2024-07-11,Ras Malai,Desserts,3,0.33,92.4,Thursday,0,0,Cloudy,10,0
2024-07-11,Kheer,Desserts,3,0.33,92.4,Thursday,0,0,Cloudy,10,0
2024-07-11,Kulfi,Desserts,6,0.67,187.6,Thursday,0,0,Cloudy,10,0
2024-07-12,Paneer Butter Masala,Main Course,4,1.21,387.2,Friday,0,0,Rainy,10,0
